group	cond	seed	dim	layers	epoch	pt_ood	seq_ood
main	baseline	9	64	2	39	1.0000	1.0000
main	baseline	9	64	2	40	1.0000	1.0000
main	baseline	9	64	2	41	1.0000	1.0000
main	baseline	9	64	2	42	1.0000	1.0000
main	baseline	9	64	2	43	1.0000	1.0000
main	baseline	9	64	2	44	1.0000	1.0000
main	baseline	9	64	2	45	1.0000	1.0000
main	baseline	9	64	2	46	1.0000	1.0000
main	baseline	9	64	2	47	1.0000	1.0000
main	baseline	9	64	2	48	1.0000	1.0000
main	baseline	9	64	2	49	1.0000	1.0000
main	baseline	9	64	2	50	1.0000	1.0000
main	baseline	9	64	2	51	1.0000	1.0000
main	baseline	9	64	2	52	1.0000	1.0000
main	baseline	9	64	2	53	1.0000	1.0000
main	baseline	9	64	2	54	1.0000	1.0000
main	baseline	9	64	2	55	1.0000	1.0000
main	baseline	9	64	2	56	1.0000	1.0000
main	baseline	9	64	2	57	1.0000	1.0000
main	baseline	9	64	2	58	1.0000	1.0000
main	baseline	9	64	2	59	1.0000	1.0000
main	baseline	9	64	2	60	1.0000	1.0000
main	no_decl	0	64	2	1	0.0000	0.0000
main	no_decl	0	64	2	2	0.0000	0.0000
main	no_decl	0	64	2	3	0.0795	0.0000
main	no_decl	0	64	2	4	0.0795	0.0000
main	no_decl	0	64	2	5	0.0795	0.0000
main	no_decl	0	64	2	6	0.0795	0.0000
main	no_decl	0	64	2	7	0.0795	0.0000
main	no_decl	0	64	2	8	0.0828	0.0000
main	no_decl	0	64	2	9	0.1482	0.0000
main	no_decl	0	64	2	10	0.1854	0.0000
main	no_decl	0	64	2	11	0.1871	0.0000
main	no_decl	0	64	2	12	0.2070	0.0000
main	no_decl	0	64	2	13	0.2219	0.0000
main	no_decl	0	64	2	14	0.2252	0.0000
main	no_decl	0	64	2	15	0.2285	0.0000
main	no_decl	0	64	2	16	0.2384	0.0000
main	no_decl	0	64	2	17	0.2384	0.0000
main	no_decl	0	64	2	18	0.2384	0.0000
main	no_decl	0	64	2	19	0.2384	0.0000
main	no_decl	0	64	2	20	0.2384	0.0000
main	no_decl	0	64	2	21	0.2384	0.0000
main	no_decl	0	64	2	22	0.2384	0.0000
main	no_decl	0	64	2	23	0.2384	0.0000
main	no_decl	0	64	2	24	0.2384	0.0000
main	no_decl	0	64	2	25	0.2384	0.0000
main	no_decl	0	64	2	26	0.2384	0.0000
main	no_decl	0	64	2	27	0.2384	0.0000
main	no_decl	0	64	2	28	0.2384	0.0000
main	no_decl	0	64	2	29	0.2384	0.0000
main	no_decl	0	64	2	30	0.2384	0.0000
main	no_decl	0	64	2	31	0.2384	0.0000
main	no_decl	0	64	2	32	0.2384	0.0000
main	no_decl	0	64	2	33	0.2384	0.0000
main	no_decl	0	64	2	34	0.2384	0.0000
main	no_decl	0	64	2	35	0.2384	0.0000
main	no_decl	0	64	2	36	0.2384	0.0000
main	no_decl	0	64	2	37	0.2384	0.0000
main	no_decl	0	64	2	38	0.2384	0.0000
main	no_decl	0	64	2	39	0.2384	0.0000
main	no_decl	0	64	2	40	0.2384	0.0000
main	no_decl	0	64	2	41	0.2384	0.0000
main	no_decl	0	64	2	42	0.2384	0.0000
main	no_decl	0	64	2	43	0.2384	0.0000
main	no_decl	0	64	2	44	0.2384	0.0000
main	no_decl	0	64	2	45	0.2384	0.0000
main	no_decl	0	64	2	46	0.2384	0.0000
main	no_decl	0	64	2	47	0.2384	0.0000
main	no_decl	0	64	2	48	0.2384	0.0000
main	no_decl	0	64	2	49	0.2384	0.0000
main	no_decl	0	64	2	50	0.2384	0.0000
main	no_decl	0	64	2	51	0.2384	0.0000
main	no_decl	0	64	2	52	0.2384	0.0000
main	no_decl	0	64	2	53	0.2384	0.0000
main	no_decl	0	64	2	54	0.2384	0.0000
main	no_decl	0	64	2	55	0.2384	0.0000
main	no_decl	0	64	2	56	0.2384	0.0000
main	no_decl	0	64	2	57	0.2384	0.0000
main	no_decl	0	64	2	58	0.2384	0.0000
main	no_decl	0	64	2	59	0.2384	0.0000
main	no_decl	0	64	2	60	0.2384	0.0000
main	no_decl	1	64	2	1	0.0000	0.0000
main	no_decl	1	64	2	2	0.0000	0.0000
main	no_decl	1	64	2	3	0.0000	0.0000
main	no_decl	1	64	2	4	0.0166	0.0000
main	no_decl	1	64	2	5	0.0199	0.0000
main	no_decl	1	64	2	6	0.1573	0.0000
main	no_decl	1	64	2	7	0.1589	0.0000
main	no_decl	1	64	2	8	0.1854	0.0000
main	no_decl	1	64	2	9	0.1854	0.0000
main	no_decl	1	64	2	10	0.1854	0.0000
main	no_decl	1	64	2	11	0.1854	0.0000
main	no_decl	1	64	2	12	0.1871	0.0000
main	no_decl	1	64	2	13	0.1978	0.0000
main	no_decl	1	64	2	14	0.2119	0.0000
main	no_decl	1	64	2	15	0.2119	0.0000
main	no_decl	1	64	2	16	0.2219	0.0000
main	no_decl	1	64	2	17	0.2252	0.0000
main	no_decl	1	64	2	18	0.2252	0.0000
main	no_decl	1	64	2	19	0.2252	0.0000
main	no_decl	1	64	2	20	0.2252	0.0000
main	no_decl	1	64	2	21	0.2252	0.0000
main	no_decl	1	64	2	22	0.2252	0.0000
main	no_decl	1	64	2	23	0.2252	0.0000
main	no_decl	1	64	2	24	0.2252	0.0000
main	no_decl	1	64	2	25	0.2252	0.0000
main	no_decl	1	64	2	26	0.2276	0.0000
main	no_decl	1	64	2	27	0.2285	0.0000
main	no_decl	1	64	2	28	0.2351	0.0000
main	no_decl	1	64	2	29	0.2384	0.0000
main	no_decl	1	64	2	30	0.2384	0.0000
main	no_decl	1	64	2	31	0.2384	0.0000
main	no_decl	1	64	2	32	0.2384	0.0000
main	no_decl	1	64	2	33	0.2384	0.0000
main	no_decl	1	64	2	34	0.2384	0.0000
main	no_decl	1	64	2	35	0.2384	0.0000
main	no_decl	1	64	2	36	0.2384	0.0000
main	no_decl	1	64	2	37	0.2384	0.0000
main	no_decl	1	64	2	38	0.2384	0.0000
main	no_decl	1	64	2	39	0.2384	0.0000
main	no_decl	1	64	2	40	0.2384	0.0000
main	no_decl	1	64	2	41	0.2384	0.0000
main	no_decl	1	64	2	42	0.2384	0.0000
main	no_decl	1	64	2	43	0.2384	0.0000
main	no_decl	1	64	2	44	0.2384	0.0000
main	no_decl	1	64	2	45	0.2384	0.0000
main	no_decl	1	64	2	46	0.2384	0.0000
main	no_decl	1	64	2	47	0.2384	0.0000
main	no_decl	1	64	2	48	0.2384	0.0000
main	no_decl	1	64	2	49	0.2384	0.0000
main	no_decl	1	64	2	50	0.2384	0.0000
main	no_decl	1	64	2	51	0.2384	0.0000
main	no_decl	1	64	2	52	0.2384	0.0000
main	no_decl	1	64	2	53	0.2384	0.0000
main	no_decl	1	64	2	54	0.2384	0.0000
main	no_decl	1	64	2	55	0.2384	0.0000
main	no_decl	1	64	2	56	0.2384	0.0000
main	no_decl	1	64	2	57	0.2384	0.0000
main	no_decl	1	64	2	58	0.2384	0.0000
main	no_decl	1	64	2	59	0.2384	0.0000
main	no_decl	1	64	2	60	0.2384	0.0000
main	no_decl	2	64	2	1	0.0000	0.0000
main	no_decl	2	64	2	2	0.0000	0.0000
main	no_decl	2	64	2	3	0.0000	0.0000
main	no_decl	2	64	2	4	0.0530	0.0000
main	no_decl	2	64	2	5	0.0596	0.0000
main	no_decl	2	64	2	6	0.0662	0.0000
main	no_decl	2	64	2	7	0.1457	0.0000
main	no_decl	2	64	2	8	0.1722	0.0000
main	no_decl	2	64	2	9	0.1987	0.0000
main	no_decl	2	64	2	10	0.1987	0.0000
main	no_decl	2	64	2	11	0.2061	0.0000
main	no_decl	2	64	2	12	0.2185	0.0000
main	no_decl	2	64	2	13	0.2252	0.0000
main	no_decl	2	64	2	14	0.2252	0.0000
main	no_decl	2	64	2	15	0.2252	0.0000
main	no_decl	2	64	2	16	0.2252	0.0000
main	no_decl	2	64	2	17	0.2252	0.0000
main	no_decl	2	64	2	18	0.2252	0.0000
main	no_decl	2	64	2	19	0.2252	0.0000
main	no_decl	2	64	2	20	0.2252	0.0000
main	no_decl	2	64	2	21	0.2252	0.0000
main	no_decl	2	64	2	22	0.2252	0.0000
main	no_decl	2	64	2	23	0.2252	0.0000
main	no_decl	2	64	2	24	0.2252	0.0000
main	no_decl	2	64	2	25	0.2252	0.0000
main	no_decl	2	64	2	26	0.2252	0.0000
main	no_decl	2	64	2	27	0.2252	0.0000
main	no_decl	2	64	2	28	0.2252	0.0000
main	no_decl	2	64	2	29	0.2252	0.0000
main	no_decl	2	64	2	30	0.2252	0.0000
main	no_decl	2	64	2	31	0.2252	0.0000
main	no_decl	2	64	2	32	0.2276	0.0000
main	no_decl	2	64	2	33	0.2326	0.0000
main	no_decl	2	64	2	34	0.2384	0.0000
main	no_decl	2	64	2	35	0.2384	0.0000
main	no_decl	2	64	2	36	0.2384	0.0000
main	no_decl	2	64	2	37	0.2384	0.0000
main	no_decl	2	64	2	38	0.2384	0.0000
main	no_decl	2	64	2	39	0.2384	0.0000
main	no_decl	2	64	2	40	0.2384	0.0000
main	no_decl	2	64	2	41	0.2384	0.0000
main	no_decl	2	64	2	42	0.2384	0.0000
main	no_decl	2	64	2	43	0.2384	0.0000
main	no_decl	2	64	2	44	0.2384	0.0000
main	no_decl	2	64	2	45	0.2384	0.0000
main	no_decl	2	64	2	46	0.2384	0.0000
main	no_decl	2	64	2	47	0.2384	0.0000
main	no_decl	2	64	2	48	0.2384	0.0000
main	no_decl	2	64	2	49	0.2384	0.0000
main	no_decl	2	64	2	50	0.2384	0.0000
main	no_decl	2	64	2	51	0.2384	0.0000
main	no_decl	2	64	2	52	0.2384	0.0000
main	no_decl	2	64	2	53	0.2384	0.0000
main	no_decl	2	64	2	54	0.2384	0.0000
main	no_decl	2	64	2	55	0.2384	0.0000
main	no_decl	2	64	2	56	0.2384	0.0000
main	no_decl	2	64	2	57	0.2384	0.0000
main	no_decl	2	64	2	58	0.2384	0.0000
main	no_decl	2	64	2	59	0.2384	0.0000
main	no_decl	2	64	2	60	0.2384	0.0000
main	no_decl	3	64	2	1	0.0000	0.0000
main	no_decl	3	64	2	2	0.0000	0.0000
main	no_decl	3	64	2	3	0.0795	0.0000
main	no_decl	3	64	2	4	0.0828	0.0000
main	no_decl	3	64	2	5	0.1457	0.0000
main	no_decl	3	64	2	6	0.1457	0.0000
main	no_decl	3	64	2	7	0.1589	0.0000
main	no_decl	3	64	2	8	0.1722	0.0000
main	no_decl	3	64	2	9	0.1722	0.0000
main	no_decl	3	64	2	10	0.1722	0.0000
main	no_decl	3	64	2	11	0.1821	0.0000
main	no_decl	3	64	2	12	0.2070	0.0000
main	no_decl	3	64	2	13	0.2119	0.0000
main	no_decl	3	64	2	14	0.2119	0.0000
main	no_decl	3	64	2	15	0.2119	0.0000
main	no_decl	3	64	2	16	0.2119	0.0000
main	no_decl	3	64	2	17	0.2235	0.0000
main	no_decl	3	64	2	18	0.2252	0.0000
main	no_decl	3	64	2	19	0.2252	0.0000
main	no_decl	3	64	2	20	0.2252	0.0000
main	no_decl	3	64	2	21	0.2252	0.0000
main	no_decl	3	64	2	22	0.2260	0.0000
main	no_decl	3	64	2	23	0.2359	0.0000
main	no_decl	3	64	2	24	0.2384	0.0000
main	no_decl	3	64	2	25	0.2384	0.0000
main	no_decl	3	64	2	26	0.2384	0.0000
main	no_decl	3	64	2	27	0.2384	0.0000
main	no_decl	3	64	2	28	0.2384	0.0000
main	no_decl	3	64	2	29	0.2384	0.0000
main	no_decl	3	64	2	30	0.2384	0.0000
main	no_decl	3	64	2	31	0.2384	0.0000
main	no_decl	3	64	2	32	0.2384	0.0000
main	no_decl	3	64	2	33	0.2384	0.0000
main	no_decl	3	64	2	34	0.2384	0.0000
main	no_decl	3	64	2	35	0.2384	0.0000
main	no_decl	3	64	2	36	0.2384	0.0000
main	no_decl	3	64	2	37	0.2384	0.0000
main	no_decl	3	64	2	38	0.2384	0.0000
main	no_decl	3	64	2	39	0.2384	0.0000
main	no_decl	3	64	2	40	0.2384	0.0000
main	no_decl	3	64	2	41	0.2384	0.0000
main	no_decl	3	64	2	42	0.2384	0.0000
main	no_decl	3	64	2	43	0.2384	0.0000
main	no_decl	3	64	2	44	0.2384	0.0000
main	no_decl	3	64	2	45	0.2384	0.0000
main	no_decl	3	64	2	46	0.2384	0.0000
main	no_decl	3	64	2	47	0.2384	0.0000
main	no_decl	3	64	2	48	0.2384	0.0000
main	no_decl	3	64	2	49	0.2384	0.0000
main	no_decl	3	64	2	50	0.2384	0.0000
main	no_decl	3	64	2	51	0.2384	0.0000
main	no_decl	3	64	2	52	0.2384	0.0000
main	no_decl	3	64	2	53	0.2384	0.0000
main	no_decl	3	64	2	54	0.2384	0.0000
main	no_decl	3	64	2	55	0.2384	0.0000
main	no_decl	3	64	2	56	0.2384	0.0000
main	no_decl	3	64	2	57	0.2384	0.0000
main	no_decl	3	64	2	58	0.2384	0.0000
main	no_decl	3	64	2	59	0.2384	0.0000
main	no_decl	3	64	2	60	0.2384	0.0000
main	no_decl	4	64	2	1	0.0000	0.0000
main	no_decl	4	64	2	2	0.0795	0.0000
main	no_decl	4	64	2	3	0.0795	0.0000
main	no_decl	4	64	2	4	0.1192	0.0000
main	no_decl	4	64	2	5	0.1606	0.0000
main	no_decl	4	64	2	6	0.1722	0.0000
main	no_decl	4	64	2	7	0.1722	0.0000
main	no_decl	4	64	2	8	0.1722	0.0000
main	no_decl	4	64	2	9	0.1722	0.0000
main	no_decl	4	64	2	10	0.1722	0.0000
main	no_decl	4	64	2	11	0.1722	0.0000
main	no_decl	4	64	2	12	0.1722	0.0000
main	no_decl	4	64	2	13	0.1854	0.0000
main	no_decl	4	64	2	14	0.1854	0.0000
main	no_decl	4	64	2	15	0.1904	0.0000
main	no_decl	4	64	2	16	0.2252	0.0000
main	no_decl	4	64	2	17	0.2252	0.0000
main	no_decl	4	64	2	18	0.2252	0.0000
main	no_decl	4	64	2	19	0.2252	0.0000
main	no_decl	4	64	2	20	0.2252	0.0000
main	no_decl	4	64	2	21	0.2252	0.0000
main	no_decl	4	64	2	22	0.2285	0.0000
main	no_decl	4	64	2	23	0.2343	0.0000
main	no_decl	4	64	2	24	0.2384	0.0000
main	no_decl	4	64	2	25	0.2384	0.0000
main	no_decl	4	64	2	26	0.2384	0.0000
main	no_decl	4	64	2	27	0.2384	0.0000
main	no_decl	4	64	2	28	0.2384	0.0000
main	no_decl	4	64	2	29	0.2384	0.0000
main	no_decl	4	64	2	30	0.2384	0.0000
main	no_decl	4	64	2	31	0.2384	0.0000
main	no_decl	4	64	2	32	0.2384	0.0000
main	no_decl	4	64	2	33	0.2384	0.0000
main	no_decl	4	64	2	34	0.2384	0.0000
main	no_decl	4	64	2	35	0.2384	0.0000
main	no_decl	4	64	2	36	0.2384	0.0000
main	no_decl	4	64	2	37	0.2384	0.0000
main	no_decl	4	64	2	38	0.2384	0.0000
main	no_decl	4	64	2	39	0.2384	0.0000
main	no_decl	4	64	2	40	0.2384	0.0000
main	no_decl	4	64	2	41	0.2384	0.0000
main	no_decl	4	64	2	42	0.2384	0.0000
main	no_decl	4	64	2	43	0.2384	0.0000
main	no_decl	4	64	2	44	0.2384	0.0000
main	no_decl	4	64	2	45	0.2384	0.0000
main	no_decl	4	64	2	46	0.2384	0.0000
main	no_decl	4	64	2	47	0.2384	0.0000
main	no_decl	4	64	2	48	0.2384	0.0000
main	no_decl	4	64	2	49	0.2384	0.0000
main	no_decl	4	64	2	50	0.2384	0.0000
main	no_decl	4	64	2	51	0.2384	0.0000
main	no_decl	4	64	2	52	0.2384	0.0000
main	no_decl	4	64	2	53	0.2384	0.0000
main	no_decl	4	64	2	54	0.2384	0.0000
main	no_decl	4	64	2	55	0.2384	0.0000
main	no_decl	4	64	2	56	0.2384	0.0000
main	no_decl	4	64	2	57	0.2384	0.0000
main	no_decl	4	64	2	58	0.2384	0.0000
main	no_decl	4	64	2	59	0.2384	0.0000
main	no_decl	4	64	2	60	0.2384	0.0000
main	no_decl	5	64	2	1	0.0530	0.0000
main	no_decl	5	64	2	2	0.0530	0.0000
main	no_decl	5	64	2	3	0.0712	0.0000
main	no_decl	5	64	2	4	0.1457	0.0000
main	no_decl	5	64	2	5	0.1457	0.0000
main	no_decl	5	64	2	6	0.1482	0.0000
main	no_decl	5	64	2	7	0.1796	0.0000
main	no_decl	5	64	2	8	0.1987	0.0000
main	no_decl	5	64	2	9	0.1987	0.0000
main	no_decl	5	64	2	10	0.1987	0.0000
main	no_decl	5	64	2	11	0.1987	0.0000
main	no_decl	5	64	2	12	0.2061	0.0000
main	no_decl	5	64	2	13	0.2119	0.0000
main	no_decl	5	64	2	14	0.2202	0.0000
main	no_decl	5	64	2	15	0.2252	0.0000
main	no_decl	5	64	2	16	0.2252	0.0000
main	no_decl	5	64	2	17	0.2252	0.0000
main	no_decl	5	64	2	18	0.2252	0.0000
main	no_decl	5	64	2	19	0.2252	0.0000
main	no_decl	5	64	2	20	0.2252	0.0000
main	no_decl	5	64	2	21	0.2252	0.0000
main	no_decl	5	64	2	22	0.2252	0.0000
main	no_decl	5	64	2	23	0.2252	0.0000
main	no_decl	5	64	2	24	0.2252	0.0000
main	no_decl	5	64	2	25	0.2252	0.0000
main	no_decl	5	64	2	26	0.2252	0.0000
main	no_decl	5	64	2	27	0.2252	0.0000
main	no_decl	5	64	2	28	0.2252	0.0000
main	no_decl	5	64	2	29	0.2252	0.0000
main	no_decl	5	64	2	30	0.2252	0.0000
main	no_decl	5	64	2	31	0.2252	0.0000
main	no_decl	5	64	2	32	0.2252	0.0000
main	no_decl	5	64	2	33	0.2285	0.0000
main	no_decl	5	64	2	34	0.2384	0.0000
main	no_decl	5	64	2	35	0.2384	0.0000
main	no_decl	5	64	2	36	0.2384	0.0000
main	no_decl	5	64	2	37	0.2384	0.0000
main	no_decl	5	64	2	38	0.2384	0.0000
main	no_decl	5	64	2	39	0.2384	0.0000
main	no_decl	5	64	2	40	0.2384	0.0000
main	no_decl	5	64	2	41	0.2384	0.0000
main	no_decl	5	64	2	42	0.2384	0.0000
main	no_decl	5	64	2	43	0.2384	0.0000
main	no_decl	5	64	2	44	0.2384	0.0000
main	no_decl	5	64	2	45	0.2384	0.0000
main	no_decl	5	64	2	46	0.2384	0.0000
main	no_decl	5	64	2	47	0.2384	0.0000
main	no_decl	5	64	2	48	0.2384	0.0000
main	no_decl	5	64	2	49	0.2384	0.0000
main	no_decl	5	64	2	50	0.2384	0.0000
main	no_decl	5	64	2	51	0.2384	0.0000
main	no_decl	5	64	2	52	0.2384	0.0000
main	no_decl	5	64	2	53	0.2384	0.0000
main	no_decl	5	64	2	54	0.2384	0.0000
main	no_decl	5	64	2	55	0.2384	0.0000
main	no_decl	5	64	2	56	0.2384	0.0000
main	no_decl	5	64	2	57	0.2384	0.0000
main	no_decl	5	64	2	58	0.2384	0.0000
main	no_decl	5	64	2	59	0.2384	0.0000
main	no_decl	5	64	2	60	0.2384	0.0000
main	no_decl	6	64	2	1	0.0000	0.0000
main	no_decl	6	64	2	2	0.0000	0.0000
main	no_decl	6	64	2	3	0.0530	0.0000
main	no_decl	6	64	2	4	0.0662	0.0000
main	no_decl	6	64	2	5	0.0662	0.0000
main	no_decl	6	64	2	6	0.0811	0.0000
main	no_decl	6	64	2	7	0.0993	0.0000
main	no_decl	6	64	2	8	0.1854	0.0000
main	no_decl	6	64	2	9	0.1854	0.0000
main	no_decl	6	64	2	10	0.1854	0.0000
main	no_decl	6	64	2	11	0.1854	0.0000
main	no_decl	6	64	2	12	0.1854	0.0000
main	no_decl	6	64	2	13	0.2119	0.0000
main	no_decl	6	64	2	14	0.2152	0.0000
main	no_decl	6	64	2	15	0.2252	0.0000
main	no_decl	6	64	2	16	0.2252	0.0000
main	no_decl	6	64	2	17	0.2334	0.0000
main	no_decl	6	64	2	18	0.2384	0.0000
main	no_decl	6	64	2	19	0.2384	0.0000
main	no_decl	6	64	2	20	0.2384	0.0000
main	no_decl	6	64	2	21	0.2384	0.0000
main	no_decl	6	64	2	22	0.2384	0.0000
main	no_decl	6	64	2	23	0.2384	0.0000
main	no_decl	6	64	2	24	0.2384	0.0000
main	no_decl	6	64	2	25	0.2384	0.0000
main	no_decl	6	64	2	26	0.2384	0.0000
main	no_decl	6	64	2	27	0.2384	0.0000
main	no_decl	6	64	2	28	0.2384	0.0000
main	no_decl	6	64	2	29	0.2384	0.0000
main	no_decl	6	64	2	30	0.2384	0.0000
main	no_decl	6	64	2	31	0.2384	0.0000
main	no_decl	6	64	2	32	0.2384	0.0000
main	no_decl	6	64	2	33	0.2384	0.0000
main	no_decl	6	64	2	34	0.2384	0.0000
main	no_decl	6	64	2	35	0.2384	0.0000
main	no_decl	6	64	2	36	0.2384	0.0000
main	no_decl	6	64	2	37	0.2384	0.0000
main	no_decl	6	64	2	38	0.2384	0.0000
main	no_decl	6	64	2	39	0.2384	0.0000
main	no_decl	6	64	2	40	0.2384	0.0000
main	no_decl	6	64	2	41	0.2384	0.0000
main	no_decl	6	64	2	42	0.2384	0.0000
main	no_decl	6	64	2	43	0.2384	0.0000
main	no_decl	6	64	2	44	0.2384	0.0000
main	no_decl	6	64	2	45	0.2384	0.0000
main	no_decl	6	64	2	46	0.2384	0.0000
main	no_decl	6	64	2	47	0.2384	0.0000
main	no_decl	6	64	2	48	0.2384	0.0000
main	no_decl	6	64	2	49	0.2384	0.0000
main	no_decl	6	64	2	50	0.2384	0.0000
main	no_decl	6	64	2	51	0.2384	0.0000
main	no_decl	6	64	2	52	0.2384	0.0000
main	no_decl	6	64	2	53	0.2384	0.0000
main	no_decl	6	64	2	54	0.2384	0.0000
main	no_decl	6	64	2	55	0.2384	0.0000
main	no_decl	6	64	2	56	0.2384	0.0000
main	no_decl	6	64	2	57	0.2384	0.0000
main	no_decl	6	64	2	58	0.2384	0.0000
main	no_decl	6	64	2	59	0.2384	0.0000
main	no_decl	6	64	2	60	0.2384	0.0000
main	no_decl	7	64	2	1	0.0000	0.0000
main	no_decl	7	64	2	2	0.0497	0.0000
main	no_decl	7	64	2	3	0.0397	0.0000
main	no_decl	7	64	2	4	0.0000	0.0000
main	no_decl	7	64	2	5	0.0000	0.0000
main	no_decl	7	64	2	6	0.0000	0.0000
main	no_decl	7	64	2	7	0.0008	0.0000
main	no_decl	7	64	2	8	0.1060	0.0000
main	no_decl	7	64	2	9	0.1060	0.0000
main	no_decl	7	64	2	10	0.1589	0.0000
main	no_decl	7	64	2	11	0.1854	0.0000
main	no_decl	7	64	2	12	0.1987	0.0000
main	no_decl	7	64	2	13	0.1987	0.0000
main	no_decl	7	64	2	14	0.2119	0.0000
main	no_decl	7	64	2	15	0.2252	0.0000
main	no_decl	7	64	2	16	0.2252	0.0000
main	no_decl	7	64	2	17	0.2252	0.0000
main	no_decl	7	64	2	18	0.2252	0.0000
main	no_decl	7	64	2	19	0.2285	0.0000
main	no_decl	7	64	2	20	0.2384	0.0000
main	no_decl	7	64	2	21	0.2384	0.0000
main	no_decl	7	64	2	22	0.2384	0.0000
main	no_decl	7	64	2	23	0.2384	0.0000
main	no_decl	7	64	2	24	0.2384	0.0000
main	no_decl	7	64	2	25	0.2384	0.0000
main	no_decl	7	64	2	26	0.2384	0.0000
main	no_decl	7	64	2	27	0.2384	0.0000
main	no_decl	7	64	2	28	0.2384	0.0000
main	no_decl	7	64	2	29	0.2384	0.0000
main	no_decl	7	64	2	30	0.2384	0.0000
main	no_decl	7	64	2	31	0.2384	0.0000
main	no_decl	7	64	2	32	0.2384	0.0000
main	no_decl	7	64	2	33	0.2384	0.0000
main	no_decl	7	64	2	34	0.2384	0.0000
main	no_decl	7	64	2	35	0.2384	0.0000
main	no_decl	7	64	2	36	0.2384	0.0000
main	no_decl	7	64	2	37	0.2384	0.0000
main	no_decl	7	64	2	38	0.2384	0.0000
main	no_decl	7	64	2	39	0.2384	0.0000
main	no_decl	7	64	2	40	0.2384	0.0000
main	no_decl	7	64	2	41	0.2384	0.0000
main	no_decl	7	64	2	42	0.2384	0.0000
main	no_decl	7	64	2	43	0.2384	0.0000
main	no_decl	7	64	2	44	0.2384	0.0000
main	no_decl	7	64	2	45	0.2384	0.0000
main	no_decl	7	64	2	46	0.2384	0.0000
main	no_decl	7	64	2	47	0.2384	0.0000
main	no_decl	7	64	2	48	0.2384	0.0000
main	no_decl	7	64	2	49	0.2384	0.0000
main	no_decl	7	64	2	50	0.2384	0.0000
main	no_decl	7	64	2	51	0.2384	0.0000
main	no_decl	7	64	2	52	0.2384	0.0000
main	no_decl	7	64	2	53	0.2384	0.0000
main	no_decl	7	64	2	54	0.2384	0.0000
main	no_decl	7	64	2	55	0.2384	0.0000
main	no_decl	7	64	2	56	0.2384	0.0000
main	no_decl	7	64	2	57	0.2384	0.0000
main	no_decl	7	64	2	58	0.2384	0.0000
main	no_decl	7	64	2	59	0.2384	0.0000
main	no_decl	7	64	2	60	0.2384	0.0000
main	no_decl	8	64	2	1	0.0000	0.0000
main	no_decl	8	64	2	2	0.0000	0.0000
main	no_decl	8	64	2	3	0.0000	0.0000
main	no_decl	8	64	2	4	0.0000	0.0000
main	no_decl	8	64	2	5	0.0695	0.0000
main	no_decl	8	64	2	6	0.0795	0.0000
main	no_decl	8	64	2	7	0.0795	0.0000
main	no_decl	8	64	2	8	0.1060	0.0000
main	no_decl	8	64	2	9	0.1060	0.0000
main	no_decl	8	64	2	10	0.1805	0.0000
main	no_decl	8	64	2	11	0.1854	0.0000
main	no_decl	8	64	2	12	0.1854	0.0000
main	no_decl	8	64	2	13	0.2103	0.0000
main	no_decl	8	64	2	14	0.2252	0.0000
main	no_decl	8	64	2	15	0.2384	0.0000
main	no_decl	8	64	2	16	0.2384	0.0000
main	no_decl	8	64	2	17	0.2384	0.0000
main	no_decl	8	64	2	18	0.2384	0.0000
main	no_decl	8	64	2	19	0.2384	0.0000
main	no_decl	8	64	2	20	0.2384	0.0000
main	no_decl	8	64	2	21	0.2384	0.0000
main	no_decl	8	64	2	22	0.2384	0.0000
main	no_decl	8	64	2	23	0.2384	0.0000
main	no_decl	8	64	2	24	0.2384	0.0000
main	no_decl	8	64	2	25	0.2384	0.0000
main	no_decl	8	64	2	26	0.2384	0.0000
main	no_decl	8	64	2	27	0.2384	0.0000
main	no_decl	8	64	2	28	0.2384	0.0000
main	no_decl	8	64	2	29	0.2384	0.0000
main	no_decl	8	64	2	30	0.2384	0.0000
main	no_decl	8	64	2	31	0.2384	0.0000
main	no_decl	8	64	2	32	0.2384	0.0000
main	no_decl	8	64	2	33	0.2384	0.0000
main	no_decl	8	64	2	34	0.2384	0.0000
main	no_decl	8	64	2	35	0.2384	0.0000
main	no_decl	8	64	2	36	0.2384	0.0000
main	no_decl	8	64	2	37	0.2384	0.0000
main	no_decl	8	64	2	38	0.2384	0.0000
main	no_decl	8	64	2	39	0.2384	0.0000
main	no_decl	8	64	2	40	0.2384	0.0000
main	no_decl	8	64	2	41	0.2384	0.0000
main	no_decl	8	64	2	42	0.2384	0.0000
main	no_decl	8	64	2	43	0.2384	0.0000
main	no_decl	8	64	2	44	0.2384	0.0000
main	no_decl	8	64	2	45	0.2384	0.0000
main	no_decl	8	64	2	46	0.2384	0.0000
main	no_decl	8	64	2	47	0.2384	0.0000
main	no_decl	8	64	2	48	0.2384	0.0000
main	no_decl	8	64	2	49	0.2384	0.0000
main	no_decl	8	64	2	50	0.2384	0.0000
main	no_decl	8	64	2	51	0.2384	0.0000
main	no_decl	8	64	2	52	0.2384	0.0000
main	no_decl	8	64	2	53	0.2384	0.0000
main	no_decl	8	64	2	54	0.2384	0.0000
main	no_decl	8	64	2	55	0.2384	0.0000
main	no_decl	8	64	2	56	0.2384	0.0000
main	no_decl	8	64	2	57	0.2384	0.0000
